character,line
Fitz,Jemma?
Simmons,Where have you been?
Fitz,Looking for you.
Simmons,"Oh, well, I've been here at the rendezvous point like we discussed."
Fitz,What? And Mack?
Simmons,"In the Quinjet, unloading equipment."
Fitz,"Well, we've got a lot to talk about."
Fitz,Jemma.
Simmons,Yeah?
Fitz,Your hands are freezing.
Simmons,"Are they? Ooh. They're like little ice buckets, aren't they? Do you think you can brave it?"
Fitz,I'll do my best to power through.
James,"All right, then what about “Hellfire?” It's better than “Scorch,” but I'm worried it's too much."
Hive,"You're a difficult man to find, doctor."
Radcliffe,"You're Inhuman, all of you."
Hive,"Well, technically, I'm one of the first genetically altered human beings on the planet. Scientifically, humans have advanced almost to the level the Kree reached when they made me. You, doctor, seem to be the closest."
Radcliffe,"Very flattering, and I agree. But genome editing, we've only just begun that kind of DNA modification. To... To make something of your kind, that's... We can only dream."
Hive,"You don't need to dream anymore. We are one organism, seeking change. And with your help, we're going to redefine humanity. Permanently."
Radcliffe,Is that even possible? H-How could you...
Hive,By re-creating the same Kree experiment that was done to me. And this is where it all begins.
James,Bought us a house?
Hive,No. I bought us a whole town.
