character,line
Koenig,"You... You're from outer space. That's it, isn't it? You... You... you're all Martians."
Coulson,"Feels like it sometimes, but, no, we're not Martians. And now, Mr. Koenig, if you'd kindly take us to Hell."
Freddy,"Why don't you come clean? You ain't bootleggers, and you definitely ain't from around here."
Deke,"Okay, you're right. We were sent a very, very, very long way to make sure that you don't die."
Freddy,Why? ‘Cause I'm this “thread”? What's that even mean?
Mack,"Well, it's complicated. But Deke's right. Our job is to protect you. How do you know this no-name guy isn't planning to kill you after he gets what he wants?"
Freddy,I know her. The lady who asked me to do this? She knew my father. And she's giving me a chance to be something he never could. They ain't gonna kill me unless I do something stupid.
Deke,Why'd we stop?
Freddy,We're here.
Koenig,A telephone you don't got to plug in. A plane that flies itself.
Elena,We'll be landing in five minutes.
Koenig,"Well... If you guys aren't Martians or Moon-men, then where are you from?"
Coulson,"We're from right here, just not right now."
Koenig,What does that mean?
Coulson,"We're from the future, early 21st century. We're part of a secret organization known as S.H.I.E.L.D. We protect the world from evil threats."
Koenig,"I gotta admit, I underestimated you Canadians, but what has this got to do with Freddy?"
Elena,He's gonna be one of those threats.
Daisy,Freddy and his family will be responsible for thousands of deaths in the future.
Koenig,"That... No, that ain't Freddy."
Daisy,"Well, it's not now, but it will be."
Koenig,But you... you can't blame someone for something they ain't done yet.
Simmons,No...
Daisy,What's happening?
Simmons,The Time Window is closing.
Coulson,What does that mean?
Simmons,"It means in 17 minutes, the Zephyr will leave this time period, with or without us."
Elena,And you're just telling us this?
Simmons,"I didn't know. There's no way to predict when the next launch window will open. It could be 24 hours, 24 minutes, or 24 weeks."
Coulson,"Daisy, reach out to Mack. Tell him we're coming in hot."
Daisy,Mack? Deke? Are you there? You guys there? Come in.
Deke,"Hey, it's Deke. It's good to hear your voice."
Daisy,Finally. We're on our way to you. But you have to be ready to leave as soon as we get there. We have no time. Where's Mack?
Deke,He's with Freddy.
Daisy,"Okay, listen to me. Freddy is not what he seems. He is very dangerous."
Deke,"Freddy? Nah, he's all right. He's... He's just in a tight spot. We kind of have a lot in common, actually."
Daisy,"No, you don't. Trust me. Do not let him out of your sight."
Deke,"Okay, don't worry. I... I got him in my sights and my finger on the trigger."
Daisy,You have a gun?
Deke,Yeah. It's Freddy's.
Daisy,Take the shot.
Deke,Come again?
Daisy,"I know what I said about the butterfly effect, but we can't pass up this opportunity. He's Wilfred Malick. He's gonna be a major player in Hydra. And if you kill him right now, you will save thousands of lives."
Deke,But he's just a kid.
Daisy,"We don't have time to debate this. Mack's in danger. So just do it, Deke. Take the shot."
Freddy,You satisfied?
Mack,What is this?
Freddy,I told you. I don't ask questions.
Mack,"What is that, Freddy?"
Deke,His name is Wilfred. Wilfred Malick. That ring any bells?
Mack,"It rings ‘em all. Wilfred Malick, the... the father of Gideon Malick."
Freddy,I ain't no father. What are you talking about?
Mack,Head of Hydra.
Freddy,How do you know that word?
Deke,I have orders to kill him.
Mack,Whose orders? I'm the one who gives the orders here.
Freddy,What'd I do? I thought you were here to protect me.
Deke,It was Daisy's call. We don't have time to argue.
Mack,There is no argument. Put the gun down now! That's an order.
Deke,"She told me what he becomes, all the blood that he's gonna spill."
Freddy,I never hurt anyone. Please.
Elena,We've lost contact. I'm coming.
Daisy,"No. You should stay put. In case any trouble finds its way here. If we lose the Zephyr, we're stuck."
Coulson,"This is now an extraction. Daisy and I will find Mack and Deke and get them back here. Koenig, you find Freddy."
Koenig,"Morning, Reverend."
Enoch,"I may also be of use. Though I am slightly damaged, I am still a Chronicom and the best chance against other Chronicoms, should they appear."
Daisy,Fine by me.
Coulson,"Alright, then. Let's get ready to roll."
Freddy,What are those things?
Mack,That's our future if we don't get you out of here alive.
Deke,"Well, how are we supposed to do that? We don't have any weapons."
Mack,Speak for yourself.
Koenig,"Die, Coppers!"
Coulson,Mack.
Koenig,What the... Are those the Martians?
Coulson,Yes. Those are the Martians. Stay low.
Mack,"Where's Freddy? Freddy! Koenig, Enoch, split up and find him."
Coulson,3 and a half minutes.
Mack,Until what?
Daisy,Till the Zephyr jumps to the future.
Coulson,It's a Time Window. We learned about those in class today. Any ideas?
Daisy,"I quake, you run?"
Deke,"Just to be clear, this was a rescue mission, right?"
Koenig,"Don't do it, son. You're better than this."
Freddy,You need to go. Now.
Koenig,"You're a good kid, Freddy. But don't make the same choices your dad made."
Freddy,"Why do you think I'm doing this? I'm going to be somebody, not a coward like him."
Koenig,"Listen, listen. You and I... are gonna go get a drink, okay? And we'll talk about this."
Freddy,Stop.
Koenig,"What? Are you gonna shoot me? Freddy, you're a lot of things, but you're not a..."
Freddy,You think you know me? You don't know me. You don't know nothin'.
Koenig,"You just stepped off a building, Freddy."
Captain Dole,We failed. Hydra will rise. S.H.I.E.L.D. will form.
Officer,We can still eliminate those who are here.
Captain Dole,Another time. The window is closing. We need to go.
Daisy,They stopped firing.
Deke,It's a trick.
Mack,"I don't think so. Coulson, get down."
Coulson,They're gone.
Daisy,We have two minutes.
Coulson,Let's go!
Daisy,Mack.
Koenig,He shot me. Can you believe it? Not even a good shot. Nothing damaged except my faith in humanity.
Enoch,I am afraid I do not know how to repair that. Where is Wilfred Malick?
Koenig,"Oh, he... he went with them."
Coulson,"Enoch, do you copy? We're running out of time. Did you find Freddy?"
Enoch,"Affirmative. Wilfred Malick has made his delivery. He is alive, and the future is secure."
Coulson,You need to get back to the ship now.
Koenig,"Get out of here, you ol' metalhead. I'll be fine. Yeah, marvelous."
Simmons,Hurry!
Elena,What happened?
Daisy,We just secured the rise of Hydra and the Malick Dynasty.
Deke,"Yeah, it's a real banner day."
Simmons,Where's Enoch?
Coulson,He's on his way.
Simmons,"We only have 30 seconds until we jump. We need to close the door now, or the ship could be torn apart."
Mack,Close it.
Elena,Run!
Deke,Run!
Daisy,Run!
Simmons,"Run, Enoch!"
Deke,Stop the ramp!
Simmons,We can't.
Mack,"Run, Enoch!"
Coulson,Come on! You can do it! Run!
Deke,Come on!
Enoch,It is my specialty. I call it a Barracoolada.
Koenig,Hmm. Ooh. That's a damn fine concoction.
Enoch,"I do, as you say, know my onions."
Koenig,"Oh, that, you do. You're hired. But I have a couple of conditions. First, I want to know more about this S.H.I.E.L.D. outfit. I feel like I could be a help there."
Enoch,"Indeed, you will. As will this fine establishment. What is the second condition?"
Koenig,I want to know all there is to know about robots.
Enoch,Chronicoms.
Koenig,Whatever you call yourselves. I-I find it fascinating.
Enoch,As will your grandchildren.
Koenig,My... My grandchildren? Enoch... this looks like the start of a marvelous friendship.
