character,line
Fitz,"The EMP releases a pulse every two seconds. And for that one moment, it becomes magnetic north, causing your needles to move a few degrees in that direction. Now, based on how much they move each time, I should be able to triangulate the source of the EMP or at least get in the ballpark."
Coulson,"Ready when you are, Slide Rule."
Fitz,"Yeah, okay. Okay, call them out as they move."
Coulson,35 degrees east.
Mack,5 degrees west.
Elena,10 degrees east.
Fitz,"Okay, here it comes again. Look alive."
Simmons,We have less than two minutes.
Radcliffe,"Okay. We're approaching minimum brain activity threshold. Get ready. One, two..."
Simmons,What the hell happened?!
Radcliffe,I don't know. We've lost power.
Simmons,Okay. Not now.
Radcliffe,"I don't understand. The backup generator should've kicked in. Oh, God. Oh, God."
Simmons,"Come on, May. Come on."
Radcliffe,Oh God.
Simmons,"Come on, May. Come on!"
Radcliffe,I don't understand. What happened to the bloody power?
Burrows,We just lost part of D.C.
Mace,"Yes, Mr. President? Uh, watching now, sir."
Man,"We now control seven cities. If you do not end the Registration of Inhumans in 24 hours, we will black out seven more."
Mace,"Yes, Mr. President. I understand the gravity of the situation. Just give me one more hour. Agent Coulson and his team are on the case. Thank you, sir. The President wants to send troops into the blackout zones, take out the Inhumans by any means necessary. Come on, Coulson. Bring me that win."
Coulson,30 degrees east.
Mack,10 degrees west.
Elena,10 degrees east.
Fitz,"Okay, got it. There. “X” marks the spot."
Coulson,"All right, let's go."
Simmons,"You have to come back! I'm not losing you. I promised. Do you hear me, Agent May?! You have to come back! That's an order! We need ice. We need to keep her cold."
Radcliffe,"That's really not... I mean, at this point... If we could only jump-start a battery or..."
Simmons,I'm sorry. What is it?
Radcliffe,"It's a self-sustaining, magnetically shielded clean-energy device. It's a prototype of something I've been working on in my spare time. Might just do the trick. Go."
Simmons,"Come on, May! Fight it!"
Radcliffe,Again.
Simmons,"Wake up! Come on, May. Fight! Wake up! Wake up. Wake up."
May,"Wha...? Oh, where am I? Get this crap off of me!"
Simmons,"Welcome back, Agent May."
May,Did I miss something?
Mack,Looks empty. You sure this is the right place?
Fitz,I said I'd get us in the ballpark.
Mack,"I don't know, Turbo."
Coulson,Halt.
Coulson,"Well, the good news is, Fitz was right. The EMP is here."
Fitz,"Yeah, the bad news is, we're out-gunned."
Coulson,Any suggestions?
Man,What the...
Man,Hey! She's over there!
Man,My gun's gone!
Man,Where's my gun?
Man,Inhumans!
Fitz,Okay. All set. Let there be light.
Coulson,"Ah. Welcome back, fellas."
Elena,So many people looking for an excuse to hate.
Coulson,"It's spreading. Passports, visas. Somebody's taken the Watchdogs global. Yeah, this is Agent Coulson. Get me the Director. We have a solve."
Gabe,They were saying on the news earlier that the Inhumans caused the blackouts. Think that's true?
Daisy,No idea. I've never met one. Just know that people don't like them ‘cause they're different.
Gabe,I've been there. That doesn't look so great. I don't know why you're not at the E.R.
Daisy,It won't do any good. There's no power.
Gabe,"Looks like someone's watching out for you. That excuse won't work anymore, Daisy, if that's your real name."
Daisy,I've had a few.
Gabe,"Yeah? One of them Quake? Look, that guy who had the gun to my head went flying. How did that happen? I felt the earth rumble. Nothing there but you in a lot of pain but so afraid to go to the hospital. Hey, don't worry. Your secret's safe with me."
Daisy,"Thanks, Gabe."
Gabe,As long as you leave and never come near my brother again. Robbie needs good people around him. And that's not you.
Coulson,"The man with the list and the ones guarding the EMP, they all had Watchdog tattoos."
Mace,And some serious hardware. Someone's backing them.
Coulson,"With big-time resources and foreign involvement. Whoever it is, they've declared war on the Inhumans."
Mace,Oh. It's working. Fear is spreading like wildfire out there. How do we counter that?
Coulson,Maybe it's time.
Mace,"No, it's too soon, Phil. We have a specific plan for the rollout."
Coulson,Can I offer you some advice... something I learned from Fury? “It's important to know when to throw out the plan.”
Mace,And you think this is one of those moments?
Coulson,"That's for you to decide, Director."
Elena,No? Okay.
Mack,"I wish Daisy were here to see this. Nothing? So you're not gonna come clean? We know you've been communicating with her, Yo-Yo."
Elena,I gave her my word.
Mack,"What? That you'd lie? You knew we were out there looking for her! You could've helped us. You could've made contact. But instead, you used me to get meds for her!"
Elena,"She's the one who makes contact. And Daisy doesn't want to be found, so you should respect that."
Mack,"Look, she's hurt and she's in danger and she's mixed up with that... I don't know what the hell it is, but it ain't good."
Elena,The man on fire?
Mack,You knew about this?
Elena,"Angry looks good on you, Mack."
Mack,Don't do that. Don't shrug this off. There shouldn't be any secrets between us.
Elena,Why not? There's nothing else between us.
Coulson,"All right, has everybody seen this guy but me?"
Elena,"I've only heard talk. He's a legend out there. The, uh, Ghost Rider."
Coulson,"Eh, most people think it's folklore."
Fitz,"Ah, he's real."
Mack,We find anything else?
Fitz,"No, not on him. I did get a list of faculty that worked at Momentum Energy Labs back when it was operational. Could be something to look into."
Elena,"Oh, hey, there he is."
Mace,"Hello, everyone. I'm Jeffrey Mace, and the President has asked me to address recent events that have many of you concerned. You all know who I am. You know my work with international affairs, but most importantly, you know I'm a straight shooter. So let's set the record straight. The Inhumans were not responsible for the recent blackouts. They were caused by human extremists hell-bent on spreading fear, fear of these new members of our community. They want to turn us against each other, but I'm here to tell you, that's not gonna work."
Robbie,Where's Daisy?
Gabe,"I don't know. Fell asleep. When I woke up, she was gone."
Mace,"And it won't work because there's an old friend back in town, here to deal with this threat and any other threat that comes our way. And last night, that old friend turned all the lights back on, saving countless lives. And that old friend is S.H.I.E.L.D."
Fitz,Hope we're doing the right thing. I liked working in the shadows.
Elena,"Well, at least you won't have to live in them anymore."
Coulson,Excuse me.
Mace,... some of the smartest minds I've had the pleasure of knowing...
Coulson,Hey. I hear you're a little bit more yourself.
May,I feel cranky.
Coulson,Like I said.
May,That should be you up there.
Coulson,No. I'm right where I belong.
Mace,"So, let's set the record straight one more time. We're back, and we're here to protect you, all of you, human and Inhuman alike. When others try to tear us apart, it only brings us together. We're all on the same team, because a team that trusts is a team that..."
Nadeer,"S.H.I.E.L.D. was a puppet of Hydra, and now they'll be puppets of the Inhumans. I have very credible sources that are telling me the Inhumans were responsible for the blackouts, despite what Jeffery Mace may say."
Reporter,That was Senator Nadeer weighing in on the government announcement of the return of the Strategic Homeland Intervention...
Nadeer,Give me some good news.
Man,"Even though S.H.I.E.L.D. managed to turn on all the power, we were able to eliminate 17 Inhumans worldwide."
Nadeer,"Good. Good start. I'm at my brother's place, but I'll be heading out now. I'll call you from the car for the play-by-play."
Nadeer,You want me to turn it off? You know what? I'll leave it on. Keep you company. I'll be back in a few days to check in. Love you.
